Rank,City,State,Round,ABD,Amount INR CR,Final Category,Sub-Category,Project Name,IT/ITES
5,Kochi,Kerala,I,ABD,42,Transport,Roads,Relaying of roads,No
5,Kochi,Kerala,I,ABD,28.53,Transport,Pedestrian Infrastructure,Standard Footpaths including signages,No
5,Kochi,Kerala,I,ABD,23.6,Water & Sanitation,Sanitation Drainage,Restoration/ Rehabilitation of Stormwater drains in the proposed area,No
5,Kochi,Kerala,I,ABD,50,Transport,Parking,MLCP and Commercial complex at Kacheripady,No
5,Kochi,Kerala,I,ABD,52.87,Transport,Roads,World class Arterial roads -- KB Jacob & Amravati Road/ Bazaar Road in West/ -- Avenue MG Rd DH Rd Banerjee Rd in Central city,No
5,Kochi,Kerala,I,ABD,16.5,Transport,Pedestrian Infrastructure,Relaying of roads Aesthetic and improved Urban design Pedestrian facilities with Street furniture Boulevards and urban greenery,No
5,Kochi,Kerala,I,ABD,33,Miscellaneous,Utility Duct,Utility ducting for SWD Water supply Sewerage OFC etc,No
5,Kochi,Kerala,I,ABD,0.97,Transport,Traffic,Signages Junction improvement with Intelligent Traffic management,No
5,Kochi,Kerala,I,ABD,2.4,Transport,Pedestrian Infrastructure,Escalator FOBs,No
5,Kochi,Kerala,I,ABD,1.8,Energy & Ecology,Energy Substation,Compact Secondary Substation (990 KVA),No
5,Kochi,Kerala,I,ABD,0.1,Energy & Ecology,Energy Distribution Network,Undergound LT Line,No
5,Kochi,Kerala,I,ABD,0.01,Energy & Ecology,Energy Distribution Network,LT UG for Streetlights,No
5,Kochi,Kerala,I,ABD,6.9,Energy & Ecology,Energy Metering,AMR Metering - Single phase,No
5,Kochi,Kerala,I,ABD,1.1,Energy & Ecology,Energy Metering,AMR Metering - Three phase,No
5,Kochi,Kerala,I,ABD,0.05,Energy & Ecology,Energy Metering,AMR Metering - HT,No
5,Kochi,Kerala,I,ABD,1.74,Energy & Ecology,Energy Metering,RMU with Remote terminal units,No
5,Kochi,Kerala,I,ABD,21.56,Energy & Ecology,Energy Distribution Network,Distribution panel board,No
5,Kochi,Kerala,I,ABD,5.24,Energy & Ecology,Energy Distribution Network,Installation of feeder pillars,No
5,Kochi,Kerala,I,ABD,4.35,Energy & Ecology,Energy Distribution Network,Underground Cabling - 11 KV,No
5,Kochi,Kerala,I,ABD,5.01,Energy & Ecology,Energy Distribution Network,LT UG Cabling,No
5,Kochi,Kerala,I,ABD,10.26,Energy & Ecology,Energy Substation,Installation of Transformers (Compact Sub-stations),No
5,Kochi,Kerala,I,ABD,7.61,Energy & Ecology,Energy Distribution Network,Installation of Ring Main Units with Remote terminal units,No
5,Kochi,Kerala,I,ABD,26.6,Energy & Ecology,Energy Metering,Smart Meters (AMR),Yes
5,Kochi,Kerala,I,ABD,30.2,Energy & Ecology,Energy Distribution Network,Installation of feeder pillars,No
5,Kochi,Kerala,I,ABD,12.5,Energy & Ecology,Energy LED Lighting,Solar based LED with Smart poles,Yes
5,Kochi,Kerala,I,ABD,17.58,Energy & Ecology,Energy Solar,Solar panels in Households and Institutions - Grid connected,No
5,Kochi,Kerala,I,ABD,6,Water & Sanitation,Sanitation ICT,Equipments including Smart Street sweepers/ GPS enabled Vehicles/ Compactors,Yes
5,Kochi,Kerala,I,ABD,0.05,Water & Sanitation,Sanitation SWM,Bio-composting in all Government institutions,No
5,Kochi,Kerala,I,ABD,0.74,Water & Sanitation,Sanitation Segregation,Household segregated bins for Organic and inorganic wastes,No
5,Kochi,Kerala,I,ABD,0.1,Water & Sanitation,Sanitation SWM,Public toilets with Fit-in Treatment facility for Decentralized STP in West kochi,No
5,Kochi,Kerala,I,ABD,2,Energy & Ecology,Ecology Open Spaces,Upgradation of Nehru Park,No
5,Kochi,Kerala,I,ABD,0.3,Energy & Ecology,Ecology Open Spaces,Development of open spaces and playgrounds,No
5,Kochi,Kerala,I,ABD,0.9,Energy & Ecology,Ecology corridor,Open space corridor linking DH Ground to Mangalavanam (depends on ecological sensitivity),No
5,Kochi,Kerala,I,ABD,1,Energy & Ecology,Ecology restoration,Mangalavanam Eco-restoration project,No
5,Kochi,Kerala,I,ABD,1,Water & Sanitation,Sanitation Drainage,Restoration of Mullassery canal - including linking of standardized area drains,No
5,Kochi,Kerala,I,ABD,5,Economy,Market,Restoration of Market canal - Walkways and Market square around the canal pond Solar paneled roofs LED Lighting Light posts,No
5,Kochi,Kerala,I,ABD,20,Energy & Ecology,Ecology Water Body,Restoration of Kalvathy canal and area drain improvement - Open spaces Street furniture and landscaping features,No
5,Kochi,Kerala,I,ABD,15,Energy & Ecology,Ecology Water Body,Restoration of Rameswaram-Kalvathy canal - Upto Cochin college - Walkways and Linking the Canal Bank Road,No
5,Kochi,Kerala,I,ABD,42,Transport,Public Transit,Water transport infrastructure (around 12 100 pax boats),No
5,Kochi,Kerala,I,ABD,11.48,Transport,NMT,Electric Feeders Bicycle Sharing Elevated Walkways and Travelators,No
5,Kochi,Kerala,I,ABD,9,Transport,Pedestrian Infrastructure,Walkway from Ekm Jetty to Metro station,No
5,Kochi,Kerala,I,ABD,8,Transport,Public Transit,Jetty improvement,No
5,Kochi,Kerala,I,ABD,7.2,Economy,Redevelopment,Property development along jetties,No
5,Kochi,Kerala,I,ABD,20,Transport,Public Transit,Boatyard and Command & Control Centre,No
5,Kochi,Kerala,I,ABD,10,Transport,Public Transit,Dredging cost,No
5,Kochi,Kerala,I,ABD,0.6,Transport,Public Transit,"Extend ""Smart Wi-Fi bus shelters"" with LED bulbs FM radio USB drive slots magazine/newspaper kiosks mobile charger units",Yes
5,Kochi,Kerala,I,ABD,3,Transport,Public Transit,Standard Wifi Enabled Bus Stands With Commercial space development,Yes
5,Kochi,Kerala,I,ABD,141.4,Housing,Slum Redevelopment,Integrated redevelopment of Slum housing,No
5,Kochi,Kerala,I,ABD,24.35,Housing,Resident Services,Upgradation of infrastructure in Housing through Credit linked schemes,No
5,Kochi,Kerala,I,ABD,74.24,Housing,Hostel,Construction & upgradation of 755 DUs in Thuruthy Kalvathy & Konchery colony,No
5,Kochi,Kerala,I,ABD,110,Economy,Market,Broadway Market and Ernakulam market Redevelopment and Mattancherry spice market,No
5,Kochi,Kerala,I,ABD,5,Economy,Vendor,Standard Hawker zones in Fort Kochi,No
5,Kochi,Kerala,I,ABD,30,Health & Education,Health,Scale up of GH into Super-speciality care centres,No
5,Kochi,Kerala,I,ABD,10,Health & Education,Health,Integrated development of 4 Hospitals in West Kochi - Excellence in Secondary care,No
5,Kochi,Kerala,I,ABD,4.5,Health & Education,Education,Anganwadis and public schools,No
5,Kochi,Kerala,I,ABD,1,Health & Education,Education,Higher Educational institutions,No
5,Kochi,Kerala,I,ABD,0.5,Governance,Security emergency response,5 Rapid response boats for water transport safety,No
5,Kochi,Kerala,I,ABD,0.3,Governance,Security Surveillance,Drone Surveillance,Yes
5,Kochi,Kerala,I,ABD,1,Health & Education,Sports,Upgradation of Community Centre at Mattancherry with indoor Sports facilities,No
5,Kochi,Kerala,I,ABD,0.6,Economy,Market,"Standardize structures for ""Petti Kada""",No
5,Kochi,Kerala,I,ABD,30,Culture & Heritage,Tourism,Fortkochi and Mattanchery region Master plan for Tourism,No
5,Kochi,Kerala,I,ABD,15,IT,Mapping,Spatial Mapping of assets and SCADA systems for Information gathering with monitoring centres,Yes
5,Kochi,Kerala,I,PAN,621,Water & Sanitation,Water Supply,(Intelligent Water Management Solutions for 24X7 Water Supply),Yes
5,Kochi,Kerala,I,PAN,25,IT,Integration,(Smart Card Integration & an integrated city app),Yes
5,Kochi,Kerala,I,PAN,45,Miscellaneous,Miscellaneous,Project development and contingency cost,No
6,Ahmedabad,Gujarat,I,ABD,125,Transport,Multi Modal Hub,Intermodal hub,No
6,Ahmedabad,Gujarat,I,ABD,125,Water & Sanitation,Sanitation Sewerage,Waste Water Treatment Plant,No
6,Ahmedabad,Gujarat,I,ABD,451,Miscellaneous,Utility Duct,Residential & Allied Development (including internal utility network),No
6,Ahmedabad,Gujarat,I,ABD,22,Energy & Ecology,Energy Solar,Solar Energy,No
6,Ahmedabad,Gujarat,I,ABD,1,Water & Sanitation,Sanitation Segregation,Waste Segregation,No
6,Ahmedabad,Gujarat,I,ABD,15,Water & Sanitation,Water Rain Water Harvesting,Rain Water Harvesting,No
6,Ahmedabad,Gujarat,I,ABD,26,IT,Metering,Smart Metering,Yes
6,Ahmedabad,Gujarat,I,ABD,2,IT,OFC,OFC Network,Yes
6,Ahmedabad,Gujarat,I,ABD,1,IT,Wifi,Wifi Hotspots,Yes
6,Ahmedabad,Gujarat,I,ABD,2,Transport,NMT,NMT Tracks / Cycle Tracks,No
6,Ahmedabad,Gujarat,I,ABD,6,Transport,Traffic,Intelligent Traffic Management,Yes
6,Ahmedabad,Gujarat,I,ABD,11,Transport,Parking,Smart Parking,Yes
6,Ahmedabad,Gujarat,I,ABD,2,Energy & Ecology,Energy LED Lighting,Energy Efficient Street Lighting,Yes
6,Ahmedabad,Gujarat,I,ABD,1,Governance,Security Surveillance,Surveillance Cameras,Yes
6,Ahmedabad,Gujarat,I,PAN,90,Transport,Public Transit,Integrated Transit Management Platform (GPS & AVLS PIS etc),Yes
6,Ahmedabad,Gujarat,I,PAN,104,Transport,Ticketing,Common Card Payment System (Smart Cards readers software etc),Yes
6,Ahmedabad,Gujarat,I,PAN,203,Governance,Command Centre,Command & Control Centre + OFC Network connectivity,Yes
6,Ahmedabad,Gujarat,I,PAN,107,Governance,Command Centre,Surveillance Equipment & Integration Intelligent Traffic Management,Yes
6,Ahmedabad,Gujarat,I,PAN,35,Governance,Command Centre,Integration with other services & Real Time Tracking / Monitoring,Yes
6,Ahmedabad,Gujarat,I,ABD,548,Miscellaneous,Miscellaneous,Other,Maybe
6,Ahmedabad,Gujarat,I,ABD,385,Miscellaneous,Multiple,Utility Network (Water sewerage drainage roads street lighting etc),No
6,Ahmedabad,Gujarat,I,ABD,28,Miscellaneous,Multiple,External Utility Network (Water sewerage drainage roads etc),No
7,Jabalpur,Madhya Pradesh,I,ABD,83.72,Housing,Slum Redevelopment,Slum Housing Built-up,No
7,Jabalpur,Madhya Pradesh,I,ABD,284.75,Housing,Slum Redevelopment,Compensatory Tenements Built-up,No
7,Jabalpur,Madhya Pradesh,I,ABD,1228.54,Housing,Real Estate Sale,Real-estate Sale Components Built-up,No
7,Jabalpur,Madhya Pradesh,I,ABD,502.06,Transport,Parking,Parking Built-up,No
7,Jabalpur,Madhya Pradesh,I,ABD,50,Economy,Convention Centre,Convention and Exhibition Center,No
7,Jabalpur,Madhya Pradesh,I,ABD,18,Economy,Skill Development,Skill Development Centers for Garment Mfg and Tribals Handicrafts,No
7,Jabalpur,Madhya Pradesh,I,ABD,20,Governance,Governance,Development of Civic Center,No
7,Jabalpur,Madhya Pradesh,I,ABD,20,Economy,Market,Development of Gal Bazaar,No
7,Jabalpur,Madhya Pradesh,I,ABD,9,Economy,Incubation Centre,Incubation centers,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,25,Energy & Ecology,Ecology Water Body,Rejuvenation of Ranital Tank,No
7,Jabalpur,Madhya Pradesh,I,ABD,5,Culture & Heritage,Visual Art & Science,Development of Cultural Art Alley at Bhavartal,No
7,Jabalpur,Madhya Pradesh,I,ABD,126.62,Transport,Roads,Road Development as per Street Design Guidelines,No
7,Jabalpur,Madhya Pradesh,I,ABD,60.5,Transport,Roads,Vehicular Intersection Improvement as per Street Design Guidelines,No
7,Jabalpur,Madhya Pradesh,I,ABD,57.5,Transport,Traffic,Signalisation,No
7,Jabalpur,Madhya Pradesh,I,ABD,3.75,Transport,Para Transit,IPT services- battery operated E-Rickshaws,No
7,Jabalpur,Madhya Pradesh,I,ABD,18.84,Transport,Parking,Multilevel Parking with smart components,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,12,Transport,Parking,Smart Parking and Other Components,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,4,Energy & Ecology,Ecology corridor,Development of Green Corridor,No
7,Jabalpur,Madhya Pradesh,I,ABD,4.3,Transport,Public Transit,Development of Bus Stops,No
7,Jabalpur,Madhya Pradesh,I,ABD,2,Transport,Traffic,Intelligent Traffic Management System,No
7,Jabalpur,Madhya Pradesh,I,ABD,7.9,Water & Sanitation,Water Supply,Elevated Service Reservoirs,No
7,Jabalpur,Madhya Pradesh,I,ABD,39.61,Water & Sanitation,Water Supply,Feeder Mains and Distribution Network,No
7,Jabalpur,Madhya Pradesh,I,ABD,2.5,Water & Sanitation,Water Metering,SCADA Sensor enabled Flow Meters,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,0.12,Water & Sanitation,Water Metering,SCADA enabled Level Sensor system,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,0.5,Water & Sanitation,Water Metering,Geo-Thermal Imaging Leak detectors,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,5.85,Water & Sanitation,Water Metering,Smart Consumer Water Meters,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,3,Governance,Command Centre,Softwares for Area Command and Control Center,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,2,Water & Sanitation,Water Quality Control,Water Quality Monitoring System,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,34.17,Water & Sanitation,Sanitation Sewerage,Sewerage existing Network laying of new sewerage network,No
7,Jabalpur,Madhya Pradesh,I,ABD,2.25,Water & Sanitation,Sanitation Sewerage,Sewerage Primary Network for DEWATS,No
7,Jabalpur,Madhya Pradesh,I,ABD,24,Water & Sanitation,Sanitation Sewerage,Decentralised Waste Water Treatment Plant of 6 MLD Each,No
7,Jabalpur,Madhya Pradesh,I,ABD,1.2,Water & Sanitation,Sanitation Toilets,Construction of Public Toilets,No
7,Jabalpur,Madhya Pradesh,I,ABD,20.5,Water & Sanitation,Sanitation Drainage,Underground Primary Storm Water Drainage Network,No
7,Jabalpur,Madhya Pradesh,I,ABD,20.5,Water & Sanitation,Sanitation Drainage,Underground Secondary Storm Water Drainage Network,No
7,Jabalpur,Madhya Pradesh,I,ABD,17.09,Water & Sanitation,Sanitation Drainage,Underground Tertiary Storm Water Drainage Network,No
7,Jabalpur,Madhya Pradesh,I,ABD,4,Energy & Ecology,Energy Solar,Smart Components in Power Sub-stations 33/11 KV,Maybe
7,Jabalpur,Madhya Pradesh,I,ABD,8,Energy & Ecology,Energy Solar,Smart Components in Sub-stations 11KV/440 V,Maybe
7,Jabalpur,Madhya Pradesh,I,ABD,36,Energy & Ecology,Energy Metering,Smart Distribution Network with Meters and sensors,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,188.27,Energy & Ecology,Energy Solar,Solar Power Terrace Installations on Redevelopment Buildings,No
7,Jabalpur,Madhya Pradesh,I,ABD,0.53,Energy & Ecology,Energy Solar,Solar Panels on Street Lights,No
7,Jabalpur,Madhya Pradesh,I,ABD,27.63,Energy & Ecology,Energy Solar,Solar Power Terrace Installations on Convention Center and Sports Complex,No
7,Jabalpur,Madhya Pradesh,I,ABD,24.05,Energy & Ecology,Energy Solar,Solar Power Terrace Installations on other government buildings,No
7,Jabalpur,Madhya Pradesh,I,ABD,7.31,Energy & Ecology,Energy Metering,Smart Consumer Metering,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,93.62,Miscellaneous,Utility Duct,Underground Utilities duct on Major Roads,No
7,Jabalpur,Madhya Pradesh,I,ABD,5.76,Miscellaneous,Utility Duct,Underground Utilities duct on Other Roads and Pedestrian Paths,No
7,Jabalpur,Madhya Pradesh,I,ABD,62.41,Miscellaneous,Utility Duct,Shifting of Overhead Power Cables incl DPs in Utility Duct,No
7,Jabalpur,Madhya Pradesh,I,ABD,4.37,Miscellaneous,Utility Duct,Shifting of Overhead Communication lines incl DPs in Utility Duct,No
7,Jabalpur,Madhya Pradesh,I,ABD,28.78,Miscellaneous,Utility Duct,Shifting of Overhead Power Cables incl DPs in Other local Streets and Pedestrian Streets,No
7,Jabalpur,Madhya Pradesh,I,ABD,0.81,Miscellaneous,Utility Duct,Shifting of Overhead Communication lines incl DPs in Other local Streets and Pedestrian Streets,No
7,Jabalpur,Madhya Pradesh,I,ABD,18.72,Energy & Ecology,Energy Gas,Laying of underground Gas Line on Major Roads,No
7,Jabalpur,Madhya Pradesh,I,ABD,6.91,Energy & Ecology,Energy Gas,Laying of underground Gas Line on other Roads & Pedestrian Paths,No
7,Jabalpur,Madhya Pradesh,I,ABD,12,IT,Wifi,Wi-fi Hotspots,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,2,IT,Mapping,GIS Mapping of the Area linking all the properties services and its management and monitoring,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,12.85,Governance,Command Centre,Area Command and Control Center Hardware,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,5.51,Governance,Command Centre,Area Command and Control Center Softwares,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,3.6,Governance,Command Centre,Area Command and Control Center Building,No
7,Jabalpur,Madhya Pradesh,I,ABD,9,Governance,Governance,Public Facilitation Centers 6 numbers,Maybe
7,Jabalpur,Madhya Pradesh,I,ABD,45.84,Energy & Ecology,Ecology landscaping,Development of Landscape around Ranital,No
7,Jabalpur,Madhya Pradesh,I,ABD,73.5,Energy & Ecology,Ecology Open Spaces,Improvements in Other Existing Parks,No
7,Jabalpur,Madhya Pradesh,I,ABD,30,Health & Education,Sports,Up-gradation of Durgawati Sports Complex,No
7,Jabalpur,Madhya Pradesh,I,ABD,5,Health & Education,Sports,Development od Wright Town Stadium,No
7,Jabalpur,Madhya Pradesh,I,ABD,6.75,Health & Education,Education,Smart Classrooms in Schools,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,0.22,Health & Education,Education,Wifi hotspots for Schools,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,4.4,Health & Education,Education,Smart Facilities for Schools,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,5,Health & Education,Health,Emergency Response System for vulnerable,No
7,Jabalpur,Madhya Pradesh,I,ABD,0.25,Energy & Ecology,Ecology quality monitor,Air Quality Monitoring Sensors on unified pole,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,26.4,Governance,Security Street Lighting,Street Liqhtinq on Major Roads on Unified Pole,Maybe
7,Jabalpur,Madhya Pradesh,I,ABD,2.45,Governance,Security Street Lighting,Street Lighting on Other Local Streets and Pedestrian Paths on,Maybe
7,Jabalpur,Madhya Pradesh,I,ABD,14.05,Governance,Security Street Lighting,Lighting of Public Open Spaces on Unified Pole,Maybe
7,Jabalpur,Madhya Pradesh,I,ABD,7.03,Governance,Security Surveillance,Installation of CCTV night Vision cameras with control Cables,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,2.58,Governance,Security Surveillance,Installation of CCTV night Vision cameras on Roads and Streets,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,0.43,Governance,Security Street Lighting,Pedestrian/NMT/ Facade lighting on Unified Pole,No
7,Jabalpur,Madhya Pradesh,I,ABD,0.85,Transport,Signage,Digital Variable Messaging System (VMS) system on Unified Pole,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,0.14,Governance,Security emergency response,PA system,No
7,Jabalpur,Madhya Pradesh,I,ABD,0.43,Transport,Traffic,Variable sensors for pedestrian/ traffic count whether monitoring etc,Yes
7,Jabalpur,Madhya Pradesh,I,ABD,10,Governance,Disaster Management fire,Water Storage for Fire Fighting,No
7,Jabalpur,Madhya Pradesh,I,ABD,10,Governance,Disaster Management fire,Fire Hydrants Network with Pumps,No
7,Jabalpur,Madhya Pradesh,I,ABD,2,Governance,Disaster management building,Disaster Management Center (sp. For Earthquakes),No
7,Jabalpur,Madhya Pradesh,I,PAN,6.68,Water & Sanitation,Sanitation ICT,Household bins with RFID Tags,Yes
7,Jabalpur,Madhya Pradesh,I,PAN,22.26,Water & Sanitation,Sanitation ICT,Community bins with RFID Tags,Yes
7,Jabalpur,Madhya Pradesh,I,PAN,9,Water & Sanitation,Sanitation ICT,Road Side Bins with RFID Tags,Yes
7,Jabalpur,Madhya Pradesh,I,PAN,11.13,Water & Sanitation,Sanitation ICT,RFID Reader for Door to Door Collection,Yes
7,Jabalpur,Madhya Pradesh,I,PAN,0.5,Water & Sanitation,Sanitation ICT,Personal Digital Assistance (PDA) based reader for collecting vehicles,Yes
7,Jabalpur,Madhya Pradesh,I,PAN,10,Water & Sanitation,Sanitation ICT,Antennas,Yes
7,Jabalpur,Madhya Pradesh,I,PAN,100,Miscellaneous,Utility Duct,OFC Cabling in utility duct and networking,Yes
